id,Video,Gesture,StartFrame,EndFrame
2828,Suturing_G001_capture1,G3,4097,4276
2829,Suturing_G001_capture1,G6,4277,4425
2830,Suturing_G001_capture1,G4,4426,4556
2831,Suturing_G001_capture1,G9,4557,4716
2832,Suturing_G001_capture1,G2,4717,4835
2833,Suturing_G001_capture1,G3,4836,5003
2834,Suturing_G001_capture1,G8,5004,5632
2835,Suturing_G001_capture1,G3,5633,5846
2836,Suturing_G001_capture1,G6,5847,6253
2837,Suturing_G001_capture1,G4,6254,6406
2838,Suturing_G001_capture1,G2,6407,6520
2839,Suturing_G001_capture1,G3,6521,7627
2840,Suturing_G001_capture1,G6,7628,7655
2841,Suturing_G001_capture1,G8,7656,8181
2842,Suturing_G001_capture1,G2,8182,8280
2843,Suturing_G001_capture1,G3,8281,8675
2844,Suturing_G001_capture1,G6,8676,8833
2845,Suturing_G001_capture1,G11,8834,9012
2846,Suturing_G001_capture2,G5,1,149
2847,Suturing_G001_capture2,G8,150,366
2848,Suturing_G001_capture2,G2,367,498
2849,Suturing_G001_capture2,G3,499,772
2850,Suturing_G001_capture2,G6,773,938
2851,Suturing_G001_capture2,G4,939,1131
2852,Suturing_G001_capture2,G5,1132,1225
2853,Suturing_G001_capture2,G6,1226,1353
2854,Suturing_G001_capture2,G2,1354,1477
2855,Suturing_G001_capture2,G3,1478,2418
2856,Suturing_G001_capture2,G8,2419,2620
2857,Suturing_G001_capture2,G2,2621,2670
2858,Suturing_G001_capture2,G3,2671,2854
2859,Suturing_G001_capture2,G8,2855,2990
2860,Suturing_G001_capture2,G3,2991,3111
2861,Suturing_G001_capture2,G8,3112,3509
2862,Suturing_G001_capture2,G2,3510,3564
2863,Suturing_G001_capture2,G3,3565,3646
2864,Suturing_G001_capture2,G8,3647,4096
2865,Suturing_G001_capture2,G3,4097,4276
2866,Suturing_G001_capture2,G6,4277,4425
2867,Suturing_G001_capture2,G4,4426,4556
2868,Suturing_G001_capture2,G9,4557,4716
2869,Suturing_G001_capture2,G2,4717,4835
2870,Suturing_G001_capture2,G3,4836,5003
2871,Suturing_G001_capture2,G8,5004,5632
2872,Suturing_G001_capture2,G3,5633,5846
2873,Suturing_G001_capture2,G6,5847,6253
2874,Suturing_G001_capture2,G4,6254,6406
2875,Suturing_G001_capture2,G2,6407,6520
2876,Suturing_G001_capture2,G3,6521,7627
2877,Suturing_G001_capture2,G6,7628,7655
2878,Suturing_G001_capture2,G8,7656,8181
2879,Suturing_G001_capture2,G2,8182,8280
2880,Suturing_G001_capture2,G3,8281,8675
2881,Suturing_G001_capture2,G6,8676,8833
2882,Suturing_G001_capture2,G11,8834,9012
2883,Suturing_G002_capture1,G5,1,94
2884,Suturing_G002_capture1,G8,95,188
2885,Suturing_G002_capture1,G2,189,239
2886,Suturing_G002_capture1,G3,240,479
2887,Suturing_G002_capture1,G6,480,697
2888,Suturing_G002_capture1,G4,698,816
2889,Suturing_G002_capture1,G2,817,905
2890,Suturing_G002_capture1,G3,906,1287
2891,Suturing_G002_capture1,G6,1288,1464
2892,Suturing_G002_capture1,G4,1465,1582
2893,Suturing_G002_capture1,G2,1583,1627
2894,Suturing_G002_capture1,G3,1628,1889
2895,Suturing_G002_capture1,G6,1890,2029
2896,Suturing_G002_capture1,G4,2030,2185
2897,Suturing_G002_capture1,G2,2186,2232
2898,Suturing_G002_capture1,G3,2233,2462
2899,Suturing_G002_capture1,G8,2463,2670
2900,Suturing_G002_capture1,G3,2671,3010
2901,Suturing_G002_capture1,G6,3011,3159
2902,Suturing_G002_capture1,G11,3160,3379
2903,Suturing_G002_capture2,G5,1,94
2904,Suturing_G002_capture2,G8,95,188
2905,Suturing_G002_capture2,G2,189,239
2906,Suturing_G002_capture2,G3,240,479
2907,Suturing_G002_capture2,G6,480,697
2908,Suturing_G002_capture2,G4,698,816
2909,Suturing_G002_capture2,G2,817,905
2910,Suturing_G002_capture2,G3,906,1287
2911,Suturing_G002_capture2,G6,1288,1464
2912,Suturing_G002_capture2,G4,1465,1582
2913,Suturing_G002_capture2,G2,1583,1627
2914,Suturing_G002_capture2,G3,1628,1889
2915,Suturing_G002_capture2,G6,1890,2029
2916,Suturing_G002_capture2,G4,2030,2185
2917,Suturing_G002_capture2,G2,2186,2232
2918,Suturing_G002_capture2,G3,2233,2462
2919,Suturing_G002_capture2,G8,2463,2670
2920,Suturing_G002_capture2,G3,2671,3010
2921,Suturing_G002_capture2,G6,3011,3159
2922,Suturing_G002_capture2,G11,3160,3379
2923,Suturing_G003_capture1,G8,1,406
2924,Suturing_G003_capture1,G2,407,483
2925,Suturing_G003_capture1,G3,484,689
2926,Suturing_G003_capture1,G6,690,937
2927,Suturing_G003_capture1,G4,938,1072
2928,Suturing_G003_capture1,G2,1073,1109
2929,Suturing_G003_capture1,G3,1110,1229
2930,Suturing_G003_capture1,G6,1230,1508
2931,Suturing_G003_capture1,G4,1509,1640
2932,Suturing_G003_capture1,G2,1641,1725
2933,Suturing_G003_capture1,G3,1726,1992
2934,Suturing_G003_capture1,G8,1993,2174
2935,Suturing_G003_capture1,G2,2175,2229
2936,Suturing_G003_capture1,G3,2230,2705
2937,Suturing_G003_capture1,G6,2706,2830
2938,Suturing_G003_capture1,G4,2831,3053
2939,Suturing_G003_capture1,G10,3054,3790
2940,Suturing_G003_capture1,G2,3791,3837
2941,Suturing_G003_capture1,G8,3838,4421
2942,Suturing_G003_capture1,G2,4422,4534
2943,Suturing_G003_capture1,G3,4535,4820
2944,Suturing_G003_capture1,G6,4821,4974
2945,Suturing_G003_capture1,G11,4975,5160
2946,Suturing_G003_capture2,G8,1,406
2947,Suturing_G003_capture2,G2,407,483
2948,Suturing_G003_capture2,G3,484,689
2949,Suturing_G003_capture2,G6,690,937
2950,Suturing_G003_capture2,G4,938,1072
2951,Suturing_G003_capture2,G2,1073,1109
2952,Suturing_G003_capture2,G3,1110,1229
2953,Suturing_G003_capture2,G6,1230,1508
2954,Suturing_G003_capture2,G4,1509,1640
2955,Suturing_G003_capture2,G2,1641,1725
2956,Suturing_G003_capture2,G3,1726,1992
2957,Suturing_G003_capture2,G8,1993,2174
2958,Suturing_G003_capture2,G2,2175,2229
2959,Suturing_G003_capture2,G3,2230,2705
2960,Suturing_G003_capture2,G6,2706,2830
2961,Suturing_G003_capture2,G4,2831,3053
2962,Suturing_G003_capture2,G10,3054,3790
2963,Suturing_G003_capture2,G2,3791,3837
2964,Suturing_G003_capture2,G8,3838,4421
2965,Suturing_G003_capture2,G2,4422,4534
2966,Suturing_G003_capture2,G3,4535,4820
2967,Suturing_G003_capture2,G6,4821,4974
2968,Suturing_G003_capture2,G11,4975,5160
2969,Suturing_G004_capture1,G5,1,21
2970,Suturing_G004_capture1,G8,22,416
2971,Suturing_G004_capture1,G2,417,477
2972,Suturing_G004_capture1,G3,478,665
2973,Suturing_G004_capture1,G6,666,829
2974,Suturing_G004_capture1,G4,830,967
2975,Suturing_G004_capture1,G2,968,1021
2976,Suturing_G004_capture1,G3,1022,1176
2977,Suturing_G004_capture1,G6,1177,1323
2978,Suturing_G004_capture1,G4,1324,1407
2979,Suturing_G004_capture1,G2,1408,1488
2980,Suturing_G004_capture1,G3,1489,1752
2981,Suturing_G004_capture1,G6,1753,1855
2982,Suturing_G004_capture1,G4,1856,2007
2983,Suturing_G004_capture1,G2,2008,2091
2984,Suturing_G004_capture1,G3,2092,2283
2985,Suturing_G004_capture1,G6,2284,2452
2986,Suturing_G004_capture1,G11,2453,2620
2987,Suturing_G004_capture2,G5,1,21
2988,Suturing_G004_capture2,G8,22,416
2989,Suturing_G004_capture2,G2,417,477
2990,Suturing_G004_capture2,G3,478,665
2991,Suturing_G004_capture2,G6,666,829
2992,Suturing_G004_capture2,G4,830,967
2993,Suturing_G004_capture2,G2,968,1021
2994,Suturing_G004_capture2,G3,1022,1176
2995,Suturing_G004_capture2,G6,1177,1323
2996,Suturing_G004_capture2,G4,1324,1407
2997,Suturing_G004_capture2,G2,1408,1488
2998,Suturing_G004_capture2,G3,1489,1752
2999,Suturing_G004_capture2,G6,1753,1855
3000,Suturing_G004_capture2,G4,1856,2007
3001,Suturing_G004_capture2,G2,2008,2091
3002,Suturing_G004_capture2,G3,2092,2283
3003,Suturing_G004_capture2,G6,2284,2452
3004,Suturing_G004_capture2,G11,2453,2620
3005,Suturing_G005_capture1,G5,1,99
3006,Suturing_G005_capture1,G8,100,202
3007,Suturing_G005_capture1,G2,203,248
3008,Suturing_G005_capture1,G3,249,445
3009,Suturing_G005_capture1,G6,446,610
3010,Suturing_G005_capture1,G4,611,726
3011,Suturing_G005_capture1,G2,727,805
3012,Suturing_G005_capture1,G3,806,933
3013,Suturing_G005_capture1,G6,934,1061
3014,Suturing_G005_capture1,G4,1062,1180
3015,Suturing_G005_capture1,G2,1181,1235
3016,Suturing_G005_capture1,G3,1236,1562
3017,Suturing_G005_capture1,G6,1563,1749
3018,Suturing_G005_capture1,G4,1750,1873
3019,Suturing_G005_capture1,G2,1874,1925
3020,Suturing_G005_capture1,G3,1926,2148
3021,Suturing_G005_capture1,G6,2149,2274
3022,Suturing_G005_capture1,G11,2275,2454
3023,Suturing_G005_capture2,G5,1,99
3024,Suturing_G005_capture2,G8,100,202
3025,Suturing_G005_capture2,G2,203,248
3026,Suturing_G005_capture2,G3,249,445
3027,Suturing_G005_capture2,G6,446,610
3028,Suturing_G005_capture2,G4,611,726
3029,Suturing_G005_capture2,G2,727,805
3030,Suturing_G005_capture2,G3,806,933
3031,Suturing_G005_capture2,G6,934,1061
3032,Suturing_G005_capture2,G4,1062,1180
3033,Suturing_G005_capture2,G2,1181,1235
3034,Suturing_G005_capture2,G3,1236,1562
3035,Suturing_G005_capture2,G6,1563,1749
3036,Suturing_G005_capture2,G4,1750,1873
3037,Suturing_G005_capture2,G2,1874,1925
3038,Suturing_G005_capture2,G3,1926,2148
3039,Suturing_G005_capture2,G6,2149,2274
3040,Suturing_G005_capture2,G11,2275,2454
3041,Suturing_H001_capture1,G1,90,165
3042,Suturing_H001_capture1,G5,166,317
3043,Suturing_H001_capture1,G8,318,552
3044,Suturing_H001_capture1,G2,553,710
3045,Suturing_H001_capture1,G3,711,1462
3046,Suturing_H001_capture1,G6,1463,1635
3047,Suturing_H001_capture1,G4,1636,1817
3048,Suturing_H001_capture1,G2,1818,2007
3049,Suturing_H001_capture1,G3,2008,2275
3050,Suturing_H001_capture1,G6,2276,2537
3051,Suturing_H001_capture1,G4,2538,2643
3052,Suturing_H001_capture1,G10,2644,2741
3053,Suturing_H001_capture1,G6,2742,2792
3054,Suturing_H001_capture1,G10,2793,2951
3055,Suturing_H001_capture1,G6,2952,2995
3056,Suturing_H001_capture1,G4,2996,3084
3057,Suturing_H001_capture1,G6,3085,3151
3058,Suturing_H001_capture1,G4,3152,3399
3059,Suturing_H001_capture1,G2,3400,3622
3060,Suturing_H001_capture1,G3,3623,3963
3061,Suturing_H001_capture1,G6,3964,4164
3062,Suturing_H001_capture1,G4,4165,4368
3063,Suturing_H001_capture1,G2,4369,4568
3064,Suturing_H001_capture1,G3,4569,4975
3065,Suturing_H001_capture1,G6,4976,5194
3066,Suturing_H001_capture1,G11,5195,5363
3067,Suturing_H001_capture2,G1,90,165
3068,Suturing_H001_capture2,G5,166,317
3069,Suturing_H001_capture2,G8,318,552
3070,Suturing_H001_capture2,G2,553,710
3071,Suturing_H001_capture2,G3,711,1462
3072,Suturing_H001_capture2,G6,1463,1635
3073,Suturing_H001_capture2,G4,1636,1817
3074,Suturing_H001_capture2,G2,1818,2007
3075,Suturing_H001_capture2,G3,2008,2275
3076,Suturing_H001_capture2,G6,2276,2537
3077,Suturing_H001_capture2,G4,2538,2643
3078,Suturing_H001_capture2,G10,2644,2741
3079,Suturing_H001_capture2,G6,2742,2792
3080,Suturing_H001_capture2,G10,2793,2951
3081,Suturing_H001_capture2,G6,2952,2995
3082,Suturing_H001_capture2,G4,2996,3084
3083,Suturing_H001_capture2,G6,3085,3151
3084,Suturing_H001_capture2,G4,3152,3399
3085,Suturing_H001_capture2,G2,3400,3622
3086,Suturing_H001_capture2,G3,3623,3963
3087,Suturing_H001_capture2,G6,3964,4164
3088,Suturing_H001_capture2,G4,4165,4368
3089,Suturing_H001_capture2,G2,4369,4568
3090,Suturing_H001_capture2,G3,4569,4975
3091,Suturing_H001_capture2,G6,4976,5194
3092,Suturing_H001_capture2,G11,5195,5363
3093,Suturing_H003_capture1,G1,1,90
3094,Suturing_H003_capture1,G5,91,245
3095,Suturing_H003_capture1,G8,246,434
3096,Suturing_H003_capture1,G2,435,552
3097,Suturing_H003_capture1,G3,553,908
3098,Suturing_H003_capture1,G6,909,1113
3099,Suturing_H003_capture1,G9,1114,1162
3100,Suturing_H003_capture1,G4,1163,1347
3101,Suturing_H003_capture1,G2,1348,1492
3102,Suturing_H003_capture1,G3,1493,1708
3103,Suturing_H003_capture1,G6,1709,1873
3104,Suturing_H003_capture1,G4,1874,1991
3105,Suturing_H003_capture1,G2,1992,2090
3106,Suturing_H003_capture1,G3,2091,2432
3107,Suturing_H003_capture1,G6,2433,2549
3108,Suturing_H003_capture1,G4,2550,2682
3109,Suturing_H003_capture1,G2,2683,2807
3110,Suturing_H003_capture1,G3,2808,3008
3111,Suturing_H003_capture1,G6,3009,3149
3112,Suturing_H003_capture1,G11,3150,3320
3113,Suturing_H003_capture2,G1,1,90
3114,Suturing_H003_capture2,G5,91,245
3115,Suturing_H003_capture2,G8,246,434
3116,Suturing_H003_capture2,G2,435,552
3117,Suturing_H003_capture2,G3,553,908
3118,Suturing_H003_capture2,G6,909,1113
3119,Suturing_H003_capture2,G9,1114,1162
3120,Suturing_H003_capture2,G4,1163,1347
3121,Suturing_H003_capture2,G2,1348,1492
3122,Suturing_H003_capture2,G3,1493,1708
3123,Suturing_H003_capture2,G6,1709,1873
3124,Suturing_H003_capture2,G4,1874,1991
3125,Suturing_H003_capture2,G2,1992,2090
3126,Suturing_H003_capture2,G3,2091,2432
3127,Suturing_H003_capture2,G6,2433,2549
3128,Suturing_H003_capture2,G4,2550,2682
3129,Suturing_H003_capture2,G2,2683,2807
3130,Suturing_H003_capture2,G3,2808,3008
3131,Suturing_H003_capture2,G6,3009,3149
3132,Suturing_H003_capture2,G11,3150,3320
3133,Suturing_H004_capture1,G1,1,75
3134,Suturing_H004_capture1,G5,76,193
3135,Suturing_H004_capture1,G8,194,381
3136,Suturing_H004_capture1,G2,382,475
3137,Suturing_H004_capture1,G3,476,660
3138,Suturing_H004_capture1,G6,661,816
3139,Suturing_H004_capture1,G4,817,990
3140,Suturing_H004_capture1,G9,991,1022
3141,Suturing_H004_capture1,G4,1023,1173
3142,Suturing_H004_capture1,G2,1174,1295
3143,Suturing_H004_capture1,G3,1296,1533
3144,Suturing_H004_capture1,G6,1534,2014
3145,Suturing_H004_capture1,G9,2015,2059
3146,Suturing_H004_capture1,G4,2060,2271
3147,Suturing_H004_capture1,G2,2272,2401
3148,Suturing_H004_capture1,G3,2402,2631
3149,Suturing_H004_capture1,G6,2632,2860
3150,Suturing_H004_capture1,G4,2861,3046
3151,Suturing_H004_capture1,G2,3047,3149
3152,Suturing_H004_capture1,G3,3150,3566
3153,Suturing_H004_capture1,G6,3567,3780
3154,Suturing_H004_capture1,G11,3781,4020
3155,Suturing_H004_capture2,G1,1,75
3156,Suturing_H004_capture2,G5,76,193
3157,Suturing_H004_capture2,G8,194,381
3158,Suturing_H004_capture2,G2,382,475
3159,Suturing_H004_capture2,G3,476,660
3160,Suturing_H004_capture2,G6,661,816
3161,Suturing_H004_capture2,G4,817,990
3162,Suturing_H004_capture2,G9,991,1022
3163,Suturing_H004_capture2,G4,1023,1173
3164,Suturing_H004_capture2,G2,1174,1295
3165,Suturing_H004_capture2,G3,1296,1533
3166,Suturing_H004_capture2,G6,1534,2014
3167,Suturing_H004_capture2,G9,2015,2059
3168,Suturing_H004_capture2,G4,2060,2271
3169,Suturing_H004_capture2,G2,2272,2401
3170,Suturing_H004_capture2,G3,2402,2631
3171,Suturing_H004_capture2,G6,2632,2860
3172,Suturing_H004_capture2,G4,2861,3046
3173,Suturing_H004_capture2,G2,3047,3149
3174,Suturing_H004_capture2,G3,3150,3566
3175,Suturing_H004_capture2,G6,3567,3780
3176,Suturing_H004_capture2,G11,3781,4020
3177,Suturing_H005_capture1,G5,1,131
3178,Suturing_H005_capture1,G8,132,320
3179,Suturing_H005_capture1,G2,321,413
3180,Suturing_H005_capture1,G3,414,619
3181,Suturing_H005_capture1,G6,620,767
3182,Suturing_H005_capture1,G4,768,961
3183,Suturing_H005_capture1,G2,962,1128
3184,Suturing_H005_capture1,G3,1129,1429
3185,Suturing_H005_capture1,G6,1430,1667
3186,Suturing_H005_capture1,G4,1668,1828
3187,Suturing_H005_capture1,G2,1829,1933
3188,Suturing_H005_capture1,G3,1934,2288
3189,Suturing_H005_capture1,G6,2289,2453
3190,Suturing_H005_capture1,G4,2454,2624
3191,Suturing_H005_capture1,G2,2625,2738
3192,Suturing_H005_capture1,G3,2739,2998
3193,Suturing_H005_capture1,G6,2999,3127
3194,Suturing_H005_capture1,G11,3128,3279
3195,Suturing_H005_capture2,G5,1,131
3196,Suturing_H005_capture2,G8,132,320
3197,Suturing_H005_capture2,G2,321,413
3198,Suturing_H005_capture2,G3,414,619
3199,Suturing_H005_capture2,G6,620,767
3200,Suturing_H005_capture2,G4,768,961
3201,Suturing_H005_capture2,G2,962,1128
3202,Suturing_H005_capture2,G3,1129,1429
3203,Suturing_H005_capture2,G6,1430,1667
3204,Suturing_H005_capture2,G4,1668,1828
3205,Suturing_H005_capture2,G2,1829,1933
3206,Suturing_H005_capture2,G3,1934,2288
3207,Suturing_H005_capture2,G6,2289,2453
3208,Suturing_H005_capture2,G4,2454,2624
3209,Suturing_H005_capture2,G2,2625,2738
3210,Suturing_H005_capture2,G3,2739,2998
3211,Suturing_H005_capture2,G6,2999,3127
3212,Suturing_H005_capture2,G11,3128,3279
3213,Suturing_I001_capture1,G1,1,30
3214,Suturing_I001_capture1,G5,31,164
3215,Suturing_I001_capture1,G8,165,358
3216,Suturing_I001_capture1,G2,359,508
3217,Suturing_I001_capture1,G3,509,876
3218,Suturing_I001_capture1,G6,877,1046
3219,Suturing_I001_capture1,G4,1047,1194
3220,Suturing_I001_capture1,G2,1195,1351
3221,Suturing_I001_capture1,G3,1352,1621
3222,Suturing_I001_capture1,G6,1622,1808
3223,Suturing_I001_capture1,G4,1809,2017
3224,Suturing_I001_capture1,G2,2018,2129
3225,Suturing_I001_capture1,G3,2130,2507
3226,Suturing_I001_capture1,G6,2508,2642
3227,Suturing_I001_capture1,G4,2643,2905
3228,Suturing_I001_capture1,G10,2906,3370
3229,Suturing_I001_capture1,G2,3371,3508
3230,Suturing_I001_capture1,G3,3509,3813
3231,Suturing_I001_capture1,G6,3814,4026
3232,Suturing_I001_capture1,G11,4027,4310
3233,Suturing_I001_capture2,G1,1,30
3234,Suturing_I001_capture2,G5,31,164
3235,Suturing_I001_capture2,G8,165,358
3236,Suturing_I001_capture2,G2,359,508
3237,Suturing_I001_capture2,G3,509,876
3238,Suturing_I001_capture2,G6,877,1046
3239,Suturing_I001_capture2,G4,1047,1194
3240,Suturing_I001_capture2,G2,1195,1351
3241,Suturing_I001_capture2,G3,1352,1621
3242,Suturing_I001_capture2,G6,1622,1808
3243,Suturing_I001_capture2,G4,1809,2017
3244,Suturing_I001_capture2,G2,2018,2129
3245,Suturing_I001_capture2,G3,2130,2507
3246,Suturing_I001_capture2,G6,2508,2642
3247,Suturing_I001_capture2,G4,2643,2905
3248,Suturing_I001_capture2,G10,2906,3370
3249,Suturing_I001_capture2,G2,3371,3508
3250,Suturing_I001_capture2,G3,3509,3813
3251,Suturing_I001_capture2,G6,3814,4026
3252,Suturing_I001_capture2,G11,4027,4310
3253,Suturing_I002_capture1,G1,1,56
3254,Suturing_I002_capture1,G5,57,145
3255,Suturing_I002_capture1,G8,146,500
3256,Suturing_I002_capture1,G2,501,639
3257,Suturing_I002_capture1,G3,640,1105
3258,Suturing_I002_capture1,G6,1106,1370
3259,Suturing_I002_capture1,G4,1371,1600
3260,Suturing_I002_capture1,G2,1601,1942
3261,Suturing_I002_capture1,G3,1943,2313
3262,Suturing_I002_capture1,G6,2314,2630
3263,Suturing_I002_capture1,G4,2631,2752
3264,Suturing_I002_capture1,G2,2753,2971
3265,Suturing_I002_capture1,G3,2972,3307
3266,Suturing_I002_capture1,G6,3308,3451
3267,Suturing_I002_capture1,G4,3452,3623
3268,Suturing_I002_capture1,G2,3624,3814
3269,Suturing_I002_capture1,G3,3815,4209
3270,Suturing_I002_capture1,G6,4210,4324
3271,Suturing_I002_capture1,G11,4325,4412
3272,Suturing_I002_capture2,G1,1,56
3273,Suturing_I002_capture2,G5,57,145
3274,Suturing_I002_capture2,G8,146,500
3275,Suturing_I002_capture2,G2,501,639
3276,Suturing_I002_capture2,G3,640,1105
3277,Suturing_I002_capture2,G6,1106,1370
3278,Suturing_I002_capture2,G4,1371,1600
3279,Suturing_I002_capture2,G2,1601,1942
3280,Suturing_I002_capture2,G3,1943,2313
3281,Suturing_I002_capture2,G6,2314,2630
3282,Suturing_I002_capture2,G4,2631,2752
3283,Suturing_I002_capture2,G2,2753,2971
3284,Suturing_I002_capture2,G3,2972,3307
3285,Suturing_I002_capture2,G6,3308,3451
3286,Suturing_I002_capture2,G4,3452,3623
3287,Suturing_I002_capture2,G2,3624,3814
3288,Suturing_I002_capture2,G3,3815,4209
3289,Suturing_I002_capture2,G6,4210,4324
3290,Suturing_I002_capture2,G11,4325,4412
3291,Suturing_I003_capture1,G1,139,255
3292,Suturing_I003_capture1,G5,256,357
3293,Suturing_I003_capture1,G8,358,654
3294,Suturing_I003_capture1,G2,655,1250
3295,Suturing_I003_capture1,G6,1251,1387
3296,Suturing_I003_capture1,G4,1388,1620
3297,Suturing_I003_capture1,G2,1621,2015
3298,Suturing_I003_capture1,G3,2016,2241
3299,Suturing_I003_capture1,G6,2242,2443
3300,Suturing_I003_capture1,G4,2444,2604
3301,Suturing_I003_capture1,G2,2605,2866
3302,Suturing_I003_capture1,G3,2867,3346
3303,Suturing_I003_capture1,G6,3347,3563
3304,Suturing_I003_capture1,G4,3564,3675
3305,Suturing_I003_capture1,G2,3676,3793
3306,Suturing_I003_capture1,G3,3794,4025
3307,Suturing_I003_capture1,G6,4026,4169
3308,Suturing_I003_capture1,G11,4170,4284
3309,Suturing_I003_capture2,G1,139,255
3310,Suturing_I003_capture2,G5,256,357
3311,Suturing_I003_capture2,G8,358,654
3312,Suturing_I003_capture2,G2,655,1250
3313,Suturing_I003_capture2,G6,1251,1387
3314,Suturing_I003_capture2,G4,1388,1620
3315,Suturing_I003_capture2,G2,1621,2015
3316,Suturing_I003_capture2,G3,2016,2241
3317,Suturing_I003_capture2,G6,2242,2443
3318,Suturing_I003_capture2,G4,2444,2604
3319,Suturing_I003_capture2,G2,2605,2866
3320,Suturing_I003_capture2,G3,2867,3346
3321,Suturing_I003_capture2,G6,3347,3563
3322,Suturing_I003_capture2,G4,3564,3675
3323,Suturing_I003_capture2,G2,3676,3793
3324,Suturing_I003_capture2,G3,3794,4025
3325,Suturing_I003_capture2,G6,4026,4169
3326,Suturing_I003_capture2,G11,4170,4284
3327,Suturing_I004_capture1,G1,1,61
3328,Suturing_I004_capture1,G5,62,178
3329,Suturing_I004_capture1,G8,179,394
3330,Suturing_I004_capture1,G2,395,541
3331,Suturing_I004_capture1,G3,542,800
3332,Suturing_I004_capture1,G6,801,1057
3333,Suturing_I004_capture1,G4,1058,1126
3334,Suturing_I004_capture1,G6,1127,1163
3335,Suturing_I004_capture1,G4,1164,1312
3336,Suturing_I004_capture1,G2,1313,1520
3337,Suturing_I004_capture1,G3,1521,1865
3338,Suturing_I004_capture1,G6,1866,2027
3339,Suturing_I004_capture1,G4,2028,2234
3340,Suturing_I004_capture1,G2,2235,2492
3341,Suturing_I004_capture1,G3,2493,2893
3342,Suturing_I004_capture1,G6,2894,3050
3343,Suturing_I004_capture1,G4,3051,3219
3344,Suturing_I004_capture1,G2,3220,3338
3345,Suturing_I004_capture1,G3,3339,3552
3346,Suturing_I004_capture1,G6,3553,3621
3347,Suturing_I004_capture1,G11,3622,3730
3348,Suturing_I004_capture2,G1,1,61
3349,Suturing_I004_capture2,G5,62,178
3350,Suturing_I004_capture2,G8,179,394
3351,Suturing_I004_capture2,G2,395,541
3352,Suturing_I004_capture2,G3,542,800
3353,Suturing_I004_capture2,G6,801,1057
3354,Suturing_I004_capture2,G4,1058,1126
3355,Suturing_I004_capture2,G6,1127,1163
3356,Suturing_I004_capture2,G4,1164,1312
3357,Suturing_I004_capture2,G2,1313,1520
3358,Suturing_I004_capture2,G3,1521,1865
3359,Suturing_I004_capture2,G6,1866,2027
3360,Suturing_I004_capture2,G4,2028,2234
3361,Suturing_I004_capture2,G2,2235,2492
3362,Suturing_I004_capture2,G3,2493,2893
3363,Suturing_I004_capture2,G6,2894,3050
3364,Suturing_I004_capture2,G4,3051,3219
3365,Suturing_I004_capture2,G2,3220,3338
3366,Suturing_I004_capture2,G3,3339,3552
3367,Suturing_I004_capture2,G6,3553,3621
3368,Suturing_I004_capture2,G11,3622,3730
3369,Suturing_I005_capture1,G1,73,151
3370,Suturing_I005_capture1,G5,152,241
3371,Suturing_I005_capture1,G8,242,518
3372,Suturing_I005_capture1,G2,519,658
3373,Suturing_I005_capture1,G3,659,1198
3374,Suturing_I005_capture1,G6,1199,1364
3375,Suturing_I005_capture1,G4,1365,1486
3376,Suturing_I005_capture1,G2,1487,1695
3377,Suturing_I005_capture1,G3,1696,1979
3378,Suturing_I005_capture1,G6,1980,2188
3379,Suturing_I005_capture1,G4,2189,2312
3380,Suturing_I005_capture1,G2,2313,2523
3381,Suturing_I005_capture1,G3,2524,2835
3382,Suturing_I005_capture1,G6,2836,2977
3383,Suturing_I005_capture1,G4,2978,3077
3384,Suturing_I005_capture1,G2,3078,3234
3385,Suturing_I005_capture1,G3,3235,3564
3386,Suturing_I005_capture1,G6,3565,3658
3387,Suturing_I005_capture1,G11,3659,3773
3388,Suturing_I005_capture2,G1,73,151
3389,Suturing_I005_capture2,G5,152,241
3390,Suturing_I005_capture2,G8,242,518
3391,Suturing_I005_capture2,G2,519,658
3392,Suturing_I005_capture2,G3,659,1198
3393,Suturing_I005_capture2,G6,1199,1364
3394,Suturing_I005_capture2,G4,1365,1486
3395,Suturing_I005_capture2,G2,1487,1695
3396,Suturing_I005_capture2,G3,1696,1979
3397,Suturing_I005_capture2,G6,1980,2188
3398,Suturing_I005_capture2,G4,2189,2312
3399,Suturing_I005_capture2,G2,2313,2523
3400,Suturing_I005_capture2,G3,2524,2835
3401,Suturing_I005_capture2,G6,2836,2977
3402,Suturing_I005_capture2,G4,2978,3077
3403,Suturing_I005_capture2,G2,3078,3234
3404,Suturing_I005_capture2,G3,3235,3564
3405,Suturing_I005_capture2,G6,3565,3658
3406,Suturing_I005_capture2,G11,3659,3773
